id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender,wikidata,wikidata_group,wikidata_area
e8a8ae0a-26d4-4ce2-8f3c-fd0417208d05,Mrs. Alizeh Iqbal Haider,Mrs. Alizeh Iqbal Haider,,,,PPPP,pppp,,,National Assembly,14,,,http://www.na.gov.pk/uploads/images/313.jpg,female,Q18763802,Q186591,
13863253-1cdf-4267-acb2-91ee0589bd3f,Mst. Shaheen Naz Saifullah,Mst. Shaheen Naz Saifullah,,,,PTI,pti,,,National Assembly,14,2018-09-27,,http://www.na.gov.pk/uploads/images/Shaheen%20Naz.jpg,,,Q284454,
5c406d5a-d14d-4b71-8e1a-7c1e0cd3508e,Muhammad Abdul Ghafar Wattoo,Muhammad Abdul Ghafar Wattoo,,,,PTI,pti,NA-166,NA-166 (Bahawalnagar-I),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/166(1).jpg,male,,Q284454,Q12779954
108173dc-d240-432b-b047-17336020af48,Muhammad Afzal,Muhammad Afzal,,,,PML-N,pmln,NA-136,NA-136 (Lahore-XIV),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/136.jpg,male,,Q799577,Q12857384
e9b02e55-ab2c-4f60-aa67-ae327cae78af,Muhammad Akhtar Mengal,Muhammad Akhtar Mengal,,,,BNP,bnp,NA-269,NA-269 (Khuzdar),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/NA-269%20Muhammad%20Akhtar%20Mengal.jpg,male,,Q3130105,Q12979181
4c653199-2f82-478c-8d7c-bf63a0156f30,Muhammad Akram,Muhammad Akram,,,,PTI,pti,NA-239,NA-239 (Korangi Karachi-I),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/239.jpg,male,,Q284454,Q12857439
b2c039e6-14ec-49b0-93f6-f581deeacaf5,Muhammad Alamgir Khan,Muhammad Alamgir Khan,,,,PTI,pti,NA-243,NA-243 (Karachi East-II),National Assembly,14,2018-10-29,,http://www.na.gov.pk/uploads/images/243..JPG-.jpg,male,,Q284454,Q12857446
ad8a1d8e-c754-44b2-b233-10ea3e081f87,Muhammad Ameer Sultan,Muhammad Ameer Sultan,,,,PTI,pti,NA-116,NA-116 (Jhang-III),National Assembly,14,2018-08-15,,http://www.na.gov.pk/uploads/images/116.jpg,male,,Q284454,Q12912232
b76d22e5-ac43-4567-9234-740f84ee741a,Muhammad Amjad Farooq Khan Khosa,Muhammad Amjad Farooq Khan Khosa,,,,PTI,pti,NA-190,NA-190 (D.G.Khan-II),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/190.jpg,male,,Q284454,Q12857348
184bacf8-c39b-4f86-b92f-547a99de316a,Muhammad Anwar,Muhammad Anwar,,,,MMAP,mmap,NA-36,NA-36 (Lakki Marwat),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/36(1).jpg,male,,,Q5163995
084bf68d-b0af-4ee2-8de3-b0a95a3c4bf0,Muhammad Arif Ch,Muhammad Arif Ch,,,,PML-N,pmln,NA-144,NA-144 (Okara-IV),National Assembly,14,,,http://www.na.gov.pk/uploads/images/144.JPG,male,Q18816003,Q799577,Q12857575
fdeb286a-5636-4b87-b126-aa30685de6d5,Muhammad Asim Nazir,Muhammad Asim Nazir,,,,PTI,pti,NA-101,NA-101 (Faisalabad-I),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/NA-101%20Ch.%20Muhammad%20Asim%20Nazir.jpg,male,,Q284454,Q12810327
6d8f4756-5eac-42d1-ba47-c258d6b5e675,Muhammad Aslam Khan,Muhammad Aslam Khan,,,,PTI,pti,NA-254,NA-254 (Karachi Central-II),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/254.jpg-.jpg,male,,Q284454,Q12857477
f5f49146-a131-4ce4-bee0-965d9a288629,Muhammad Bashir Khan,Muhammad Bashir Khan,,,,PTI,pti,NA-7,NA-7 (Lower Dir-II),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/7...jpg,male,,Q284454,Q5164034
b9bac458-4e3a-4e7c-a70d-591b26be1447,Muhammad Faisal Vawda,Muhammad Faisal Vawda,,,,PTI,pti,NA-249,NA-249 (Karachi West-II),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/249(1).jpg,male,,Q284454,Q12857468
0830087e-fd50-4923-914e-367232688e55,Muhammad Farooq Azam Malik,Muhammad Farooq Azam Malik,,,,PTI,pti,NA-170,NA-170 (Bahawalpur-I),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/170.jpg,male,,Q284454,Q12681119
