id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender,wikidata,wikidata_group,wikidata_area
d82ad4d3-a303-4474-9b1b-ff6b4c88349d,Sahib Alıyev,Sahib Alıyev,,,,Independent,IND,95,Tərtər seçki dairəsi,National Assembly,4,,,,male,Q16373861,Q327591,
f5ae1e84-f33d-4b5c-abf6-850de13483d7,Sahibə Qafarova,Sahibə Qafarova,,,,Yeni Azərbaycan Partiyası,YAP,98,Şəmkir şəhər seçki dairəsi,National Assembly,4,,,,female,Q16373886,Q876402,
d06a7a41-c7f6-4077-a4f5-78c4ce924f27,Sevinc Fətəliyeva,Sevinc Fətəliyeva,,,,Yeni Azərbaycan Partiyası,YAP,30,Suraxanı birinci seçki dairəsi,National Assembly,4,,,,female,Q12845656,Q876402,
655c3ced-69b0-4f35-92b9-935e1962389a,Sevinc Hüseynova,Sevinc Hüseynova,,,,Yeni Azərbaycan Partiyası,YAP,103,Gədəbəy seçki dairəsi,National Assembly,4,,,,female,Q19715616,Q876402,
ebc48285-ceca-442c-8132-c6a29493ee11,Siyavuş Novruzov,Siyavuş Novruzov,,,,Yeni Azərbaycan Partiyası,YAP,5,Şahbuz-Babək seçki dairəsi,National Assembly,4,,,https://upload.wikimedia.org/wikipedia/commons/d/d4/YAP_icra_katibinin_müavini_Siyavuş_Novruzov.jpg,male,Q16374240,Q876402,
884bd536-5599-4c9f-b91c-c97e209c77c1,Sədaqət Vəliyeva,Sədaqət Vəliyeva,,,,Yeni Azərbaycan Partiyası,YAP,25,Nizami ikinci seçki dairəsi,National Assembly,4,,,https://upload.wikimedia.org/wikipedia/commons/c/c4/Sədaqət_Vəliyeva.jpg,female,Q16374527,Q876402,
ce21a070-4e2c-4e1f-90e8-17110b8b1f2c,Səməd Seyidov,Səməd Seyidov,,SeyidSamad,,Yeni Azərbaycan Partiyası,YAP,36,Xətai dördüncü seçki dairəsi,National Assembly,4,,,,male,Q7408438,Q876402,
5dd49409-9a95-4c6d-9282-bbe58d857a53,Səttar Möhbalıyev,Səttar Möhbalıyev,,,,Independent,IND,3,Babək-Kəngərli-Naxçıvan seçki dairəsi,National Assembly,4,,,,male,Q12846308,Q327591,
82d897fe-75f3-47a7-a67a-0e3059dfeab8,Tahir Rzayev,Tahir Rzayev,,,,Yeni Azərbaycan Partiyası,YAP,82,Ağcabədi seçki dairəsi,National Assembly,4,,,,male,Q16374822,Q876402,
62d4850b-7ce8-4aaf-8f42-68f51fb83ee9,Tahir Süleymanov,Tahir Süleymanov,,,,Yeni Azərbaycan Partiyası,YAP,54,Şabran-Siyəzən seçki dairəsi,National Assembly,4,,,,male,Q12846349,Q876402,
05a7018a-64d4-4c9f-ae9b-872570e1b8c0,Vahid Əhmədov,Vahid Əhmədov,,,,Independent,IND,52,Quba seçki dairəsi,National Assembly,4,,,,,,Q327591,
2d948b34-427b-44ed-82d3-a97b05f8f674,Valeh Ələsgərov,Valeh Ələsgərov,,,,Independent,IND,102,Samux-Şəmkir seçki dairəsi,National Assembly,4,,,,,,Q327591,
