id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,term,start_date,image,gender,wikidata,wikidata_group,wikidata_area
f6106f4a-4824-4935-86fe-c277a3190a3b,Mohammad Pervaiz Malik,Mohammad Pervaiz Malik,,,,PML-N,pmln,NA-133,NA-133 (Lahore-XI),14,2018-08-13,http://www.na.gov.pk/uploads/images/133.JPG,male,,Q799577,Q12857374
ff638c80-c6bc-4c38-97d6-89c22b8eafaf,Mohsin Dawar,Mohsin Dawar,,,,Ind,ind,NA-48,NA-48 (North Waziristan Agency Tribal Area-IX),14,2018-08-13,http://www.na.gov.pk/uploads/images/48(1).jpg,male,,Q327591,Q5164009
3fba97b7-bf79-4180-92c5-bd7267e17950,Mohsin Nawaz Ranjha,Mohsin Nawaz Ranjha,,,,PML-N,pmln,NA-89,NA-89 (Sargodha-II),14,2018-08-13,http://www.na.gov.pk/uploads/images/89(1).jpg,male,,Q799577,Q5164056
eed222df-f349-4cc1-a44f-f5b23307f18d,Moonis Elahi,Moonis Elahi,,,,PML,pml,NA-69,NA-69 (Gujrat-II),14,2018-10-29,http://www.na.gov.pk/uploads/images/69.....jpg,male,,Q864345,Q5164033
27f85138-72ed-446e-818e-781fda6ee795,Moulana Abdul Akbar Chitrali,Moulana Abdul Akbar Chitrali,,,,MMAP,mmap,NA-1,NA-1 (Chitral),14,2018-08-13,http://www.na.gov.pk/uploads/images/1.jpg,,,,Q5163959
cf346936-0bfc-4ae6-9bf1-a204027e2194,Mr. Omar Ayub Khan,Mr. Omar Ayub Khan,,,,PML-N,pmln,NA-19,NA-19 (Swabi-II),14,2014-03-24,http://www.na.gov.pk/uploads/images/Umar%20sAyub%20sNA%20s19...jpg,male,Q7089644,Q799577,Q13211687
e8a8ae0a-26d4-4ce2-8f3c-fd0417208d05,Mrs. Alizeh Iqbal Haider,Mrs. Alizeh Iqbal Haider,,,,PPPP,pppp,,,14,2013-06-01,http://www.na.gov.pk/uploads/images/313.jpg,female,Q18763802,Q186591,
6678e26f-a3e8-41f5-bfff-e4ace4c70250,Mst. Shaheen Naz Saifullah,Mst. Shaheen Naz Saifullah,,,,PTI,pti,,,14,2018-09-27,http://www.na.gov.pk/uploads/images/Shaheen%20Naz.jpg,,,Q284454,
134c5fe9-356b-48fb-bfe2-186a6f826322,Muhammad Abdul Ghafar Wattoo,Muhammad Abdul Ghafar Wattoo,,,,PTI,pti,NA-166,NA-166 (Bahawalnagar-I),14,2018-08-13,http://www.na.gov.pk/uploads/images/166(1).jpg,male,,Q284454,Q12779954
b28db840-1283-4323-bdf1-fc76c3b83765,Muhammad Afzal,Muhammad Afzal,,,,PML-N,pmln,NA-136,NA-136 (Lahore-XIV),14,2018-08-13,http://www.na.gov.pk/uploads/images/136.jpg,male,,Q799577,Q12857384
55fbbb67-8826-4814-8d7e-1d0d1886acc3,Muhammad Akhtar Mengal,Muhammad Akhtar Mengal,,,,BNP,bnp,NA-269,NA-269 (Khuzdar),14,2018-08-13,http://www.na.gov.pk/uploads/images/NA-269%20Muhammad%20Akhtar%20Mengal.jpg,male,,Q3130105,Q12979181
ad32fb9f-26b5-4fe3-845c-8acf0c920a0c,Muhammad Akram,Muhammad Akram,,,,PTI,pti,NA-239,NA-239 (Korangi Karachi-I),14,2018-08-13,http://www.na.gov.pk/uploads/images/239.jpg,male,,Q284454,Q12857439
1919c13f-d051-4ab0-a07d-db068267d65b,Muhammad Alamgir Khan,Muhammad Alamgir Khan,,,,PTI,pti,NA-243,NA-243 (Karachi East-II),14,2018-10-29,http://www.na.gov.pk/uploads/images/243..JPG-.jpg,male,,Q284454,Q12857446
218351ad-2311-4d37-b169-c7da3969ab4e,Muhammad Ameer Sultan,Muhammad Ameer Sultan,,,,PTI,pti,NA-116,NA-116 (Jhang-III),14,2018-08-15,http://www.na.gov.pk/uploads/images/116.jpg,male,,Q284454,Q12912232
43047729-c6a7-4841-8d2b-141ea9900e09,Muhammad Amjad Farooq Khan Khosa,Muhammad Amjad Farooq Khan Khosa,,,,PTI,pti,NA-190,NA-190 (D.G.Khan-II),14,2018-08-13,http://www.na.gov.pk/uploads/images/190.jpg,male,,Q284454,Q12857348
0f359fb9-9f6c-4731-8151-6da764115052,Muhammad Anwar,Muhammad Anwar,,,,MMAP,mmap,NA-36,NA-36 (Lakki Marwat),14,2018-08-13,http://www.na.gov.pk/uploads/images/36(1).jpg,male,,,Q5163995
084bf68d-b0af-4ee2-8de3-b0a95a3c4bf0,Muhammad Arif Ch,Muhammad Arif Ch,,,,PML-N,pmln,NA-144,NA-144 (Okara-IV),14,2013-06-01,http://www.na.gov.pk/uploads/images/144.JPG,male,Q18816003,Q799577,Q12857575
e3dc81ac-ec09-4be0-ab1e-92b60efbf024,Muhammad Asim Nazir,Muhammad Asim Nazir,,,,PTI,pti,NA-101,NA-101 (Faisalabad-I),14,2018-08-13,http://www.na.gov.pk/uploads/images/NA-101%20Ch.%20Muhammad%20Asim%20Nazir.jpg,male,,Q284454,Q12810327
